dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
-0.0171,Indeterminate,-0.039827273,,32.3110464,90,31.77686458
-0.0171,Indeterminate,-0.039827273,,32.2939464,91,31.73703731
-0.0171,Indeterminate,-0.039827273,,32.2768464,92,31.69721004
-0.0171,Indeterminate,-0.078554545,,32.2597464,93,31.65738276
-0.0171,Indeterminate,-0.096645455,,32.2426464,94,31.57882822
-0.0171,Indeterminate,-0.096645455,,32.2255464,95,31.48218276
-0.0171,Indeterminate,-0.096645455,,32.2084464,96,31.38553731
-0.0171,Indeterminate,-0.096645455,,32.1913464,97,31.28889185
-0.0171,Indeterminate,-0.096645455,,32.1742464,98,31.1922464
-0.0171,Indeterminate,-0.096645455,,32.1571464,99,31.09560095
-0.0171,30.99895549,0.017960606,,32.1400464,100,30.99895549
-0.0171,31.0169161,0.020778788,,32.1229464,101,31.0169161
-0.0171,31.03769488,0.020778788,,32.1058464,102,31.03769488
-0.0171,31.05847367,0.020778788,,32.0887464,103,31.05847367
-0.0171,31.07925246,0.020778788,,32.0716464,104,31.07925246
-0.0171,31.10003125,0.020778788,,32.0545464,105,31.10003125
-0.0171,31.12081004,0.011560606,,32.0374464,106,31.12081004
-0.0171,31.13237064,-0.013312121,,32.0203464,107,31.13237064
-0.0171,31.11905852,-0.013312121,,32.0032464,108,31.11905852
-0.0171,31.1057464,-0.013312121,,31.9861464,109,31.1057464
-0.0171,31.09243428,-0.013312121,,31.9690464,110,31.09243428
-0.0171,31.07912216,-0.013312121,,31.9519464,111,31.07912216
-0.0171,31.06581004,-0.013312121,,31.9348464,112,31.06581004
-0.0171,31.05249792,-0.015451515,,31.9177464,113,31.05249792
-0.0171,31.0370464,-0.0171,,31.9006464,114,31.0370464
-0.0171,Indeterminate,-0.0171,,31.8835464,115,31.0199464
-0.0171,Indeterminate,-0.0171,,31.8664464,116,31.0028464
-0.0171,30.9857464,-0.0171,,31.8493464,117,30.9857464
-0.0171,Indeterminate,-0.0171,,31.8322464,118,30.9686464
-0.0171,Indeterminate,-0.0171,,31.8151464,119,30.9515464
-0.0171,30.9344464,-0.013845455,,31.7980464,120,30.9344464
-0.0171,30.92060095,-0.013312121,,31.7809464,121,30.92060095
-0.0171,30.90728882,-0.013312121,,31.7638464,122,30.90728882
-0.0171,30.8939767,-0.013312121,,31.7467464,123,30.8939767
-0.0171,30.88066458,-0.013312121,,31.7296464,124,30.88066458
-0.0171,30.86735246,-0.013312121,,31.7125464,125,30.86735246
-0.0171,30.85404034,-0.016221212,,31.6954464,126,30.85404034
-0.0171,Indeterminate,-0.032251515,,31.6783464,127,30.83781913
-0.0171,Indeterminate,-0.032251515,,31.6612464,128,30.80556761
-0.0171,Indeterminate,-0.032251515,,31.6441464,129,30.7733161
-0.0171,Indeterminate,-0.032251515,,31.6270464,130,30.74106458
-0.0171,Indeterminate,-0.032251515,,31.6099464,131,30.70881307
-0.0171,Indeterminate,-0.032251515,,31.5928464,132,30.67656155
-0.0105144,30.64431004,-0.005302279,,31.5757464,133,30.64431004
-0.0024,30.63900776,0.02790303,,31.565232,134,30.63900776
-0.0024,30.66691079,0.02790303,,31.562832,135,30.66691079
-0.0024,30.69481382,0.02790303,,31.560432,136,30.69481382
-0.0024,30.72271685,0.02790303,,31.558032,137,30.72271685
-0.0024,30.75061988,0.02790303,,31.555632,138,30.75061988
-0.0024,30.77852291,0.02790303,,31.553232,139,30.77852291
-0.0024,Indeterminate,-0.039587879,,31.550832,140,30.80642594
-0.0024,Indeterminate,-0.063006061,,31.548432,141,30.76683806
-0.0024,Indeterminate,-0.063006061,,31.546032,142,30.703832
-0.0024,Indeterminate,-0.063006061,,31.543632,143,30.64082594
-0.0024,Indeterminate,-0.063006061,,31.541232,144,30.57781988
-0.0024,Indeterminate,-0.063006061,,31.538832,145,30.51481382
-0.0024,Indeterminate,-0.059521212,,31.536432,146,30.45180776
-0.0024,30.39228655,0.031690909,,31.534032,147,30.39228655
-0.0024,30.42397745,0.031690909,,31.531632,148,30.42397745
-0.0024,30.45566836,0.031690909,,31.529232,149,30.45566836
-0.0024,30.48735927,0.031690909,,31.526832,150,30.48735927
-0.0024,30.51905018,0.031690909,,31.524432,151,30.51905018
-0.0024,30.55074109,0.031690909,,31.522032,152,30.55074109
-0.0024,30.582432,0.021654545,,31.519632,153,30.582432
-0.0024,30.60408655,0.001387879,,31.517232,154,30.60408655
-0.0024,30.60547442,0.001387879,,31.514832,155,30.60547442
-0.0024,30.6068623,0.001387879,,31.512432,156,30.6068623
-0.0024,30.60825018,0.001387879,,31.510032,157,30.60825018
-0.0024,30.60963806,0.001387879,,31.507632,158,30.60963806
-0.0024,30.61102594,0.001387879,,31.505232,159,30.61102594
-0.0024,30.61241382,0.004942424,,31.502832,160,30.61241382
-0.0024,30.61735624,0.007069697,,31.500432,161,30.61735624
-0.0024,30.62442594,0.007069697,,31.498032,162,30.62442594
-0.0024,30.63149564,0.007069697,,31.495632,163,30.63149564
-0.0024,30.63856533,0.007069697,,31.493232,164,30.63856533
-0.0024,30.64563503,0.007069697,,31.490832,165,30.64563503
-0.0024,30.65270473,0.007069697,,31.488432,166,30.65270473
-0.0024,30.65977442,0.021009091,,31.486032,167,30.65977442
-0.0024,30.68078352,0.022221212,,31.483632,168,30.68078352
-0.0024,30.70300473,0.022221212,,31.481232,169,30.70300473
-0.0024,30.72522594,0.022221212,,31.478832,170,30.72522594
-0.0024,30.74744715,0.022221212,,31.476432,171,30.74744715
-0.0024,30.76966836,0.022221212,,31.474032,172,30.76966836
-0.0024,30.79188958,0.010445455,,31.471632,173,30.79188958
-0.0024,Indeterminate,-0.03270303,,31.469232,174,30.80233503
-0.0024,Indeterminate,-0.03270303,,31.466832,175,30.769632
-0.0024,Indeterminate,-0.03270303,,31.464432,176,30.73692897
-0.0024,Indeterminate,-0.03270303,,31.462032,177,30.70422594
-0.0024,Indeterminate,-0.03270303,,31.459632,178,30.67152291
-0.0024,Indeterminate,-0.03270303,,31.457232,179,30.63881988
-0.0024,Indeterminate,-0.021139394,,31.454832,180,30.60611685
-0.0024,Indeterminate,-0.009975758,,31.452432,181,30.58497745
-0.0024,Indeterminate,-0.009975758,,31.450032,182,30.5750017
-0.0024,Indeterminate,-0.009975758,,31.447632,183,30.56502594
-0.0024,Indeterminate,-0.009975758,,31.445232,184,30.55505018
-0.0024,Indeterminate,-0.009975758,,31.442832,185,30.54507442
-0.0024,Indeterminate,-0.009975758,,31.440432,186,30.53509867
-0.0024,Indeterminate,-0.037357576,,31.438032,187,30.52512291
-0.0024,Indeterminate,-0.044066667,,31.435632,188,30.48776533
-0.0024,Indeterminate,-0.044066667,,31.433232,189,30.44369867
-0.0024,Indeterminate,-0.044066667,,31.430832,190,30.399632
-0.0024,Indeterminate,-0.044066667,,31.428432,191,30.35556533
-0.0024,Indeterminate,-0.044066667,,31.426032,192,30.31149867
-0.0024,Indeterminate,-0.03630303,,31.423632,193,30.267432
-0.0024,30.23112897,0.035478788,,31.421232,194,30.23112897
-0.0024,30.26660776,0.035478788,,31.418832,195,30.26660776
-0.0024,30.30208655,0.035478788,,31.416432,196,30.30208655
-0.0024,30.33756533,0.035478788,,31.414032,197,30.33756533
-0.0024,30.37304412,0.035478788,,31.411632,198,30.37304412
-0.0024,30.40852291,0.035478788,,31.409232,199,30.40852291
-0.0025176,30.4440017,0.039815733,,31.406832,200,30.4440017
-0.0027,30.48381743,0.046542424,,31.4043144,201,30.48381743
-0.0027,30.53035985,0.046542424,,31.4016144,202,30.53035985
-0.0027,30.57690228,0.046542424,,31.3989144,203,30.57690228
-0.0027,30.6234447,0.046542424,,31.3962144,204,30.6234447
-0.0027,30.66998713,0.046542424,,31.3935144,205,30.66998713
-0.0027,30.71652955,0.046542424,,31.3908144,206,30.71652955
-0.0027,Indeterminate,-0.026257576,,31.3881144,207,30.76307198
-0.0027,Indeterminate,-0.059518182,,31.3854144,208,30.7368144
-0.0027,Indeterminate,-0.059518182,,31.3827144,209,30.67729622
-0.0027,Indeterminate,-0.059518182,,31.3800144,210,30.61777804
-0.0027,Indeterminate,-0.059518182,,31.3773144,211,30.55825985
-0.0027,Indeterminate,-0.059518182,,31.3746144,212,30.49874167
-0.0027,Indeterminate,-0.059518182,,31.3719144,213,30.43922349
-0.0027,30.37970531,0.007354545,,31.3692144,214,30.37970531
-0.0027,30.38705985,0.008663636,,31.3665144,215,30.38705985
-0.0027,30.39572349,0.008663636,,31.3638144,216,30.39572349
-0.0027,30.40438713,0.008663636,,31.3611144,217,30.40438713
-0.0027,30.41305076,0.008663636,,31.3584144,218,30.41305076
-0.0027,30.4217144,0.008663636,,31.3557144,219,30.4217144
-0.0027,Indeterminate,-0.009057576,,31.3530144,220,30.43037804
-0.0027,Indeterminate,-0.055730303,,31.3503144,221,30.42132046
-0.0027,Indeterminate,-0.055730303,,31.3476144,222,30.36559016
-0.0027,Indeterminate,-0.055730303,,31.3449144,223,30.30985985
-0.0027,Indeterminate,-0.055730303,,31.3422144,224,30.25412955
-0.0027,Indeterminate,-0.055730303,,31.3395144,225,30.19839925
-0.0027,Indeterminate,-0.055730303,,31.3368144,226,30.14266895
-0.0027,30.08693864,0.007918182,,31.3341144,227,30.08693864
-0.0027,30.09485682,0.056012121,,31.3314144,228,30.09485682
-0.0027,30.15086895,0.056012121,,31.3287144,229,30.15086895
-0.0027,30.20688107,0.056012121,,31.3260144,230,30.20688107
-0.0027,30.26289319,0.056012121,,31.3233144,231,30.26289319
-0.0027,30.31890531,0.056012121,,31.3206144,232,30.31890531
-0.0027,30.37491743,0.056012121,,31.3179144,233,30.37491743
-0.0027,Indeterminate,-0.058533333,,31.3152144,234,30.43092955
-0.0027,Indeterminate,-0.076563636,,31.3125144,235,30.37239622
-0.0027,Indeterminate,-0.076563636,,31.3098144,236,30.29583258
-0.0027,Indeterminate,-0.076563636,,31.3071144,237,30.21926895
-0.0027,Indeterminate,-0.076563636,,31.3044144,238,30.14270531
-0.0027,Indeterminate,-0.076563636,,31.3017144,239,30.06614167
-0.0027,Indeterminate,-0.064863636,,31.2990144,240,29.98957804
-0.0027,Indeterminate,-0.0027,,31.2963144,241,29.9247144
-0.0027,29.9220144,-0.0027,,31.2936144,242,29.9220144
-0.0027,Indeterminate,-0.0027,,31.2909144,243,29.9193144
-0.0027,29.9166144,-0.0027,,31.2882144,244,29.9166144
-0.0027,Indeterminate,-0.0027,,31.2855144,245,29.9139144
-0.0027,Indeterminate,-0.0027,,31.2828144,246,29.9112144
-0.0027,Indeterminate,-0.0027,,31.2801144,247,29.9085144
-0.0027,29.9058144,-0.0027,,31.2774144,248,29.9058144
-0.0027,29.9031144,-0.0027,,31.2747144,249,29.9031144
-0.0027,Indeterminate,-0.0027,,31.2720144,250,29.9004144
-0.0027,Indeterminate,-0.0027,,31.2693144,251,29.8977144
-0.0027,Indeterminate,-0.0027,,31.2666144,252,29.8950144
-0.0027,29.8923144,-0.0027,,31.2639144,253,29.8923144
-0.0027,29.8896144,0.008621212,,31.2612144,254,29.8896144
-0.0027,29.89823561,0.012451515,,31.2585144,255,29.89823561
-0.0027,29.91068713,0.012451515,,31.2558144,256,29.91068713
-0.0027,29.92313864,0.012451515,,31.2531144,257,29.92313864
-0.0027,29.93559016,0.012451515,,31.2504144,258,29.93559016
-0.0027,29.94804167,0.012451515,,31.2477144,259,29.94804167
-0.0027,29.96049319,0.013712121,,31.2450144,260,29.96049319
-0.0027,29.97420531,0.042754545,,31.2423144,261,29.97420531
-0.0027,30.01695985,0.042754545,,31.2396144,262,30.01695985
-0.0027,30.0597144,0.042754545,,31.2369144,263,30.0597144
-0.0027,30.10246895,0.042754545,,31.2342144,264,30.10246895
-0.0027,30.14522349,0.042754545,,31.2315144,265,30.14522349
-0.0027,30.18797804,0.042754545,,31.2288144,266,30.18797804
-0.0024984,30.23073258,0.040410691,,31.2261144,267,30.23073258
-0.0021,30.27114327,0.035778788,,31.223616,268,30.27114327
-0.0021,30.30692206,0.035778788,,31.221516,269,30.30692206
-0.0021,30.34270085,0.035778788,,31.219416,270,30.34270085
-0.0021,30.37847964,0.035778788,,31.217316,271,30.37847964
-0.0021,30.41425842,0.035778788,,31.215216,272,30.41425842
-0.0021,30.45003721,0.035778788,,31.213116,273,30.45003721
-0.0021,30.485816,0.002348485,,31.211016,274,30.485816
-0.0021,Indeterminate,-0.017251515,,31.208916,275,30.48816448
-0.0021,Indeterminate,-0.017251515,,31.206816,276,30.47091297
-0.0021,Indeterminate,-0.017251515,,31.204716,277,30.45366145
-0.0021,Indeterminate,-0.017251515,,31.202616,278,30.43640994
-0.0021,Indeterminate,-0.017251515,,31.200516,279,30.41915842
-0.0021,Indeterminate,-0.017251515,,31.198416,280,30.40190691
-0.0021,Indeterminate,-0.003239394,,31.196316,281,30.38465539
-0.0021,Indeterminate,-0.0021,,31.194216,282,30.381416
-0.0021,Indeterminate,-0.0021,,31.192116,283,30.379316
-0.0021,Indeterminate,-0.0021,,31.190016,284,30.377216
-0.0021,Indeterminate,-0.0021,,31.187916,285,30.375116
-0.0021,Indeterminate,-0.0021,,31.185816,286,30.373016
-0.0021,30.370916,0.001221212,,31.183716,287,30.370916
-0.0021,30.37213721,0.013051515,,31.181616,288,30.37213721
-0.0021,30.38518873,0.013051515,,31.179516,289,30.38518873
-0.0021,30.39824024,0.013051515,,31.177416,290,30.39824024
-0.0021,30.41129176,0.013051515,,31.175316,291,30.41129176
-0.0021,30.42434327,0.013051515,,31.173216,292,30.42434327
-0.0021,30.43739479,0.013051515,,31.171116,293,30.43739479
-0.0021,Indeterminate,-0.00640303,,31.169016,294,30.4504463
-0.0021,Indeterminate,-0.024827273,,31.166916,295,30.44404327
-0.0021,Indeterminate,-0.024827273,,31.164816,296,30.419216
-0.0021,Indeterminate,-0.024827273,,31.162716,297,30.39438873
-0.0021,Indeterminate,-0.024827273,,31.160616,298,30.36956145
-0.0021,Indeterminate,-0.024827273,,31.158516,299,30.34473418
-0.0021,Indeterminate,-0.024827273,,31.156416,300,30.31990691
-0.0021,Indeterminate,-0.012584848,,31.154316,301,30.29507964
-0.0021,Indeterminate,-0.009675758,,31.152216,302,30.28249479
-0.0021,Indeterminate,-0.009675758,,31.150116,303,30.27281903
-0.0021,Indeterminate,-0.009675758,,31.148016,304,30.26314327
-0.0021,Indeterminate,-0.009675758,,31.145916,305,30.25346752
-0.0021,Indeterminate,-0.009675758,,31.143816,306,30.24379176
-0.0021,Indeterminate,-0.010063636,,31.141716,307,30.234116
-0.0021,Indeterminate,-0.013463636,,31.139616,308,30.22405236
-0.0021,Indeterminate,-0.013463636,,31.137516,309,30.21058873
-0.0021,Indeterminate,-0.013463636,,31.135416,310,30.19712509
-0.0021,Indeterminate,-0.013463636,,31.133316,311,30.18366145
-0.0021,Indeterminate,-0.013463636,,31.131216,312,30.17019782
-0.0021,Indeterminate,-0.013463636,,31.129116,313,30.15673418
-0.0021,Indeterminate,-0.0315,,31.127016,314,30.14327055
-0.0021,Indeterminate,-0.058918182,,31.124916,315,30.11177055
-0.0021,Indeterminate,-0.058918182,,31.122816,316,30.05285236
-0.0021,Indeterminate,-0.058918182,,31.120716,317,29.99393418
-0.0021,Indeterminate,-0.058918182,,31.118616,318,29.935016
-0.0021,Indeterminate,-0.058918182,,31.116516,319,29.87609782
-0.0021,Indeterminate,-0.058918182,,31.114416,320,29.81717964
-0.0021,Indeterminate,-0.019645455,,31.112316,321,29.75826145
-0.0021,Indeterminate,-0.0021,,31.110216,322,29.738616
-0.0021,Indeterminate,-0.0021,,31.108116,323,29.736516
-0.0021,Indeterminate,-0.0021,,31.106016,324,29.734416
-0.0021,Indeterminate,-0.0021,,31.103916,325,29.732316
-0.0021,29.730216,-0.0021,,31.101816,326,29.730216
-0.0021,Indeterminate,-0.0021,,31.099716,327,29.728116
-0.0021,29.726016,0.050166667,,31.097616,328,29.726016
-0.0021,29.77618267,0.050930303,,31.095516,329,29.77618267
-0.0021,29.82711297,0.050930303,,31.093416,330,29.82711297
-0.0021,29.87804327,0.050930303,,31.091316,331,29.87804327
-0.0021,29.92897358,0.050930303,,31.089216,332,29.92897358
-0.0021,29.97990388,0.050930303,,31.087116,333,29.97990388
-0.001596,30.03083418,0.042949455,,31.085016,334,30.03083418
-0.0003,30.07378364,0.022427273,,31.08342,335,30.07378364
-0.0003,30.09621091,0.022427273,,31.08312,336,30.09621091
-0.0003,30.11863818,0.022427273,,31.08282,337,30.11863818
-0.0003,30.14106545,0.022427273,,31.08252,338,30.14106545
-0.0003,30.16349273,0.022427273,,31.08222,339,30.16349273
-0.0003,30.18592,0.022427273,,31.08192,340,30.18592
-0.0003,Indeterminate,-0.034142424,,31.08162,341,30.20834727
-0.0003,Indeterminate,-0.076057576,,31.08132,342,30.17420485
-0.0003,Indeterminate,-0.076057576,,31.08102,343,30.09814727
-0.0003,Indeterminate,-0.076057576,,31.08072,344,30.0220897
-0.0003,Indeterminate,-0.076057576,,31.08042,345,29.94603212
-0.0003,Indeterminate,-0.076057576,,31.08012,346,29.86997455
-0.0003,Indeterminate,-0.076057576,,31.07982,347,29.79391697
-0.0003,Indeterminate,-0.010239394,,31.07952,348,29.71785939
-0.0003,Indeterminate,-0.0003,,31.07922,349,29.70762
-0.0003,Indeterminate,-0.0003,,31.07892,350,29.70732
-0.0003,Indeterminate,-0.0003,,31.07862,351,29.70702
-0.0003,Indeterminate,-0.0003,,31.07832,352,29.70672
-0.0003,29.70642,-0.0003,,31.07802,353,29.70642
-0.0003,Indeterminate,-0.0003,,31.07772,354,29.70612
-0.0003,Indeterminate,-0.0003,,31.07742,355,29.70582
-0.0003,Indeterminate,-0.0003,,31.07712,356,29.70552
-0.0003,29.70522,-0.0003,,31.07682,357,29.70522
-0.0003,Indeterminate,-0.0003,,31.07652,358,29.70492
-0.0003,Indeterminate,-0.0003,,31.07622,359,29.70462
-0.0003,29.70432,-0.0003,,31.07592,360,29.70432
-0.0003,Indeterminate,-0.0003,,31.07562,361,29.70402
-0.0003,Indeterminate,-0.0003,,31.07532,362,29.70372
-0.0003,Indeterminate,-0.0003,,31.07502,363,29.70342
-0.0003,Indeterminate,-0.0003,,31.07472,364,29.70312
-0.0003,Indeterminate,-0.0003,,31.07442,365,29.70282
-0.0003,Indeterminate,-0.0003,,31.07412,366,29.70252
-0.0003,Indeterminate,-0.0003,,31.07382,367,29.70222
-0.0003,29.70192,-0.0003,,31.07352,368,29.70192
-0.0003,Indeterminate,-0.0003,,31.07322,369,29.70162
-0.0003,Indeterminate,-0.0003,,31.07292,370,29.70132
-0.0003,Indeterminate,-0.0003,,31.07262,371,29.70102
-0.0003,Indeterminate,-0.0003,,31.07232,372,29.70072
-0.0003,Indeterminate,-0.0003,,31.07202,373,29.70042
-0.0003,Indeterminate,-0.0003,,31.07172,374,29.70012
-0.0003,Indeterminate,-0.0003,,31.07142,375,29.69982
-0.0003,29.69952,-0.0003,,31.07112,376,29.69952
-0.0003,Indeterminate,-0.0003,,31.07082,377,29.69922
-0.0003,Indeterminate,-0.0003,,31.07052,378,29.69892
-0.0003,29.69862,-0.0003,,31.07022,379,29.69862
-0.0003,29.69832,-0.0003,,31.06992,380,29.69832
-0.0003,29.69802,0.008736364,,31.06962,381,29.69802
-0.0003,29.70675636,0.026215152,,31.06932,382,29.70675636
-0.0003,29.73297152,0.026215152,,31.06902,383,29.73297152
-0.0003,29.75918667,0.026215152,,31.06872,384,29.75918667
-0.0003,29.78540182,0.026215152,,31.06842,385,29.78540182
-0.0003,29.81161697,0.026215152,,31.06812,386,29.81161697
-0.0003,29.83783212,0.026215152,,31.06782,387,29.83783212
-0.0003,29.86404727,0.009372727,,31.06752,388,29.86404727
-0.0003,Indeterminate,-0.0003,,31.06722,389,29.87342
-0.0003,Indeterminate,-0.0003,,31.06692,390,29.87312
-0.0003,Indeterminate,-0.0003,,31.06662,391,29.87282
-0.0003,Indeterminate,-0.0003,,31.06632,392,29.87252
-0.0003,29.87222,-0.0003,,31.06602,393,29.87222
-0.0003,Indeterminate,-0.0003,,31.06572,394,29.87192
-0.0003,Indeterminate,-0.0003,,31.06542,395,29.87162
-0.0003,29.87132,-0.0003,,31.06512,396,29.87132
-0.0003,Indeterminate,-0.0003,,31.06482,397,29.87102
-0.0003,Indeterminate,-0.0003,,31.06452,398,29.87072
-0.0003,Indeterminate,-0.0003,,31.06422,399,29.87042
-0.0003,29.87012,-0.0003,,31.06392,400,29.87012
-0.0003448,29.86982,0.004746109,,31.06362,401,29.86982
-0.0005,29.87456611,0.022227273,,31.0632752,402,29.87456611
-0.0005,29.89679338,0.022227273,,31.0627752,403,29.89679338
-0.0005,29.91902065,0.022227273,,31.0622752,404,29.91902065
-0.0005,29.94124793,0.022227273,,31.0617752,405,29.94124793
-0.0005,29.9634752,0.022227273,,31.0612752,406,29.9634752
-0.0005,29.98570247,0.022227273,,31.0607752,407,29.98570247
-0.0005,30.00792975,0.008481818,,31.0602752,408,30.00792975
-0.0005,Indeterminate,-0.004287879,,31.0597752,409,30.01641156
-0.0005,Indeterminate,-0.004287879,,31.0592752,410,30.01212368
-0.0005,Indeterminate,-0.004287879,,31.0587752,411,30.00783581
-0.0005,Indeterminate,-0.004287879,,31.0582752,412,30.00354793
-0.0005,Indeterminate,-0.004287879,,31.0577752,413,29.99926005
-0.0005,Indeterminate,-0.004287879,,31.0572752,414,29.99497217
-0.0005,Indeterminate,-0.001209091,,31.0567752,415,29.99068429
-0.0005,Indeterminate,-0.0005,,31.0562752,416,29.9894752
-0.0005,Indeterminate,-0.0005,,31.0557752,417,29.9889752
