dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
-0.028448276,Indeterminate,-0.043965517,,13.90698276,68,13.64715517
-0.018359044,13.60318966,-0.011961585,,13.87853448,69,13.60318966
-0.014035088,13.59122807,0.001754386,,13.86017544,70,13.59122807
-0.014035088,13.59298246,0.001754386,,13.84614035,71,13.59298246
-0.014035088,13.59473684,0.001754386,,13.83210526,72,13.59473684
-0.014035088,13.59649123,0.001754386,,13.81807018,73,13.59649123
-0.014035088,13.59824561,0.001754386,,13.80403509,74,13.59824561
-0.009565217,Indeterminate,-0.010434783,,13.79,75,13.6
-0.009565217,Indeterminate,-0.010434783,,13.78043478,76,13.58956522
-0.009565217,Indeterminate,-0.010434783,,13.77086957,77,13.57913043
-0.009565217,Indeterminate,-0.010434783,,13.76130435,78,13.56869565
-0.009565217,Indeterminate,-0.010434783,,13.75173913,79,13.55826087
-0.009565217,Indeterminate,-0.010434783,,13.74217391,80,13.54782609
-0.009565217,Indeterminate,-0.010434783,,13.7326087,81,13.5373913
-0.009565217,Indeterminate,-0.010434783,,13.72304348,82,13.52695652
-0.009565217,Indeterminate,-0.010434783,,13.71347826,83,13.51652174
-0.009565217,Indeterminate,-0.010434783,,13.70391304,84,13.50608696
-0.009565217,Indeterminate,-0.010434783,,13.69434783,85,13.49565217
-0.029068323,13.48521739,-0.019979296,,13.68478261,86,13.48521739
-0.048571429,13.4652381,-0.02952381,,13.65571429,87,13.4652381
-0.048571429,13.43571429,-0.02952381,,13.60714286,88,13.43571429
-0.048571429,13.40619048,-0.02952381,,13.55857143,89,13.40619048
-0.048571429,13.37666667,-0.02952381,,13.51,90,13.37666667
-0.048571429,13.34714286,-0.02952381,,13.46142857,91,13.34714286
-0.048571429,13.31761905,-0.02952381,,13.41285714,92,13.31761905
-0.048571429,13.28809524,-0.02952381,,13.36428571,93,13.28809524
-0.048571429,13.25857143,-0.02952381,,13.31571429,94,13.25857143
-0.048571429,13.22904762,-0.02952381,,13.26714286,95,13.22904762
-0.048571429,13.19952381,-0.02952381,,13.21857143,96,13.19952381
0.04,Indeterminate,-0.195,,13.17,97,13.17
0.04,Indeterminate,-0.195,,13.21,98,12.975
0.04,Indeterminate,-0.195,,13.25,99,12.78
0.04,Indeterminate,-0.195,,13.29,100,12.585
-0.002325581,12.39,0.062790698,,13.33,101,12.39
-0.002325581,12.4527907,0.062790698,,13.32767442,102,12.4527907
-0.002325581,12.5155814,0.062790698,,13.32534884,103,12.5155814
-0.002325581,12.57837209,0.062790698,,13.32302326,104,12.57837209
-0.000697674,12.64116279,0.04564572,,13.32069767,105,12.64116279
0,12.68680851,0.038297872,,13.32,106,12.68680851
0,12.72510638,0.038297872,,13.32,107,12.72510638
0,12.76340426,0.038297872,,13.32,108,12.76340426
0,12.80170213,0.038297872,,13.32,109,12.80170213
0,12.84,0.077777778,,13.32,110,12.84
0,12.91777778,0.077777778,,13.32,111,12.91777778
0,12.99555556,0.077777778,,13.32,112,12.99555556
0,Indeterminate,-0.002222222,,13.32,113,13.07333333
0,Indeterminate,-0.122222222,,13.32,114,13.07111111
0,Indeterminate,-0.122222222,,13.32,115,12.94888889
-0.001971831,Indeterminate,-0.114553991,,13.32,116,12.82666667
-0.002816901,Indeterminate,-0.111267606,,13.31802817,117,12.71211268
-0.002816901,Indeterminate,-0.111267606,,13.31521127,118,12.60084507
-0.002816901,Indeterminate,-0.111267606,,13.31239437,119,12.48957746
-0.002816901,Indeterminate,-0.111267606,,13.30957746,120,12.37830986
-0.002816901,Indeterminate,-0.111267606,,13.30676056,121,12.26704225
-0.002816901,Indeterminate,-0.111267606,,13.30394366,122,12.15577465
-0.000109811,12.04450704,0.017526856,,13.30112676,123,12.04450704
0.001694915,12.0620339,0.103389831,,13.30101695,124,12.0620339
0.001694915,12.16542373,0.103389831,,13.30271186,125,12.16542373
0.001694915,12.26881356,0.103389831,,13.30440678,126,12.26881356
0.001694915,12.37220339,0.103389831,,13.30610169,127,12.37220339
0.001694915,12.47559322,0.103389831,,13.30779661,128,12.47559322
-0.008565599,12.57898305,0.094535468,,13.30949153,129,12.57898305
-0.012962963,12.67351852,0.090740741,,13.30092593,130,12.67351852
-0.012962963,12.76425926,0.090740741,,13.28796296,131,12.76425926
-0.012962963,12.855,0.090740741,,13.275,132,12.855
-0.012962963,12.94574074,0.090740741,,13.26203704,133,12.94574074
-0.021307084,13.03648148,0.043712693,,13.24907407,134,13.03648148
-0.040776699,Indeterminate,-0.066019417,,13.22776699,135,13.08019417
-0.040776699,Indeterminate,-0.066019417,,13.18699029,136,13.01417476
-0.040776699,Indeterminate,-0.066019417,,13.14621359,137,12.94815534
-0.040776699,Indeterminate,-0.066019417,,13.10543689,138,12.88213592
-0.040776699,Indeterminate,-0.066019417,,13.06466019,139,12.8161165
-0.040776699,Indeterminate,-0.066019417,,13.0238835,140,12.75009709
-0.040776699,Indeterminate,-0.066019417,,12.9831068,141,12.68407767
-0.040776699,Indeterminate,-0.066019417,,12.9423301,142,12.61805825
-0.040776699,Indeterminate,-0.066019417,,12.9015534,143,12.55203883
-0.040776699,Indeterminate,-0.066019417,,12.8607767,144,12.48601942
-0.0025,Indeterminate,-0.03,,12.82,145,12.42
-0.0025,Indeterminate,-0.03,,12.8175,146,12.39
-0.0025,Indeterminate,-0.03,,12.815,147,12.36
-0.0025,Indeterminate,-0.03,,12.8125,148,12.33
-0.002608696,12.3,0.025217391,,12.81,149,12.3
-0.002608696,12.32521739,0.025217391,,12.8073913,150,12.32521739
-0.002608696,12.35043478,0.025217391,,12.80478261,151,12.35043478
-0.002608696,12.37565217,0.025217391,,12.80217391,152,12.37565217
-0.002608696,12.40086957,0.025217391,,12.79956522,153,12.40086957
-0.002608696,12.42608696,0.025217391,,12.79695652,154,12.42608696
-0.002608696,12.45130435,0.025217391,,12.79434783,155,12.45130435
-0.002608696,12.47652174,0.025217391,,12.79173913,156,12.47652174
-0.002608696,12.50173913,0.025217391,,12.78913043,157,12.50173913
-0.002608696,12.52695652,0.025217391,,12.78652174,158,12.52695652
-0.002608696,12.55217391,0.025217391,,12.78391304,159,12.55217391
-0.009199085,Indeterminate,-0.022479024,,12.78130435,160,12.5773913
-0.015789474,Indeterminate,-0.070175439,,12.77210526,161,12.55491228
-0.015789474,Indeterminate,-0.070175439,,12.75631579,162,12.48473684
-0.015789474,Indeterminate,-0.070175439,,12.74052632,163,12.4145614
-0.015789474,Indeterminate,-0.070175439,,12.72473684,164,12.34438596
-0.015789474,Indeterminate,-0.070175439,,12.70894737,165,12.27421053
-0.006234818,12.20403509,0.027503374,,12.69315789,166,12.20403509
-0.003846154,12.23153846,0.051923077,,12.68692308,167,12.23153846
-0.003846154,12.28346154,0.051923077,,12.68307692,168,12.28346154
-0.003846154,12.33538462,0.051923077,,12.67923077,169,12.33538462
-0.003846154,12.38730769,0.051923077,,12.67538462,170,12.38730769
-0.007967033,12.43923077,0.015412088,,12.67153846,171,12.43923077
-0.010714286,12.45464286,-0.008928571,,12.66357143,172,12.45464286
-0.010714286,12.44571429,-0.008928571,,12.65285714,173,12.44571429
-0.010714286,12.43678571,-0.008928571,,12.64214286,174,12.43678571
-0.010714286,12.42785714,-0.008928571,,12.63142857,175,12.42785714
-0.010714286,12.41892857,-0.008928571,,12.62071429,176,12.41892857
-0.008888889,Indeterminate,-0.082222222,,12.61,177,12.41
-0.008888889,Indeterminate,-0.082222222,,12.60111111,178,12.32777778
-0.008888889,Indeterminate,-0.082222222,,12.59222222,179,12.24555556
-0.008888889,Indeterminate,-0.082222222,,12.58333333,180,12.16333333
-0.006797386,Indeterminate,-0.02875817,,12.57444444,181,12.08111111
-0.004705882,12.05235294,0.024705882,,12.56764706,182,12.05235294
-0.004705882,12.07705882,0.024705882,,12.56294118,183,12.07705882
-0.004705882,12.10176471,0.024705882,,12.55823529,184,12.10176471
-0.004705882,12.12647059,0.024705882,,12.55352941,185,12.12647059
-0.004705882,12.15117647,0.024705882,,12.54882353,186,12.15117647
-0.004705882,12.17588235,0.024705882,,12.54411765,187,12.17588235
-0.004705882,12.20058824,0.024705882,,12.53941176,188,12.20058824
-0.004705882,12.22529412,0.024705882,,12.53470588,189,12.22529412
-0.116666667,12.25,-0.09,,12.53,190,12.25
-0.116666667,12.16,-0.09,,12.41333333,191,12.16
-0.116666667,12.07,-0.09,,12.29666667,192,12.07
-0.116666667,11.98,-0.09,,12.18,193,11.98
-0.116666667,11.89,-0.09,,12.06333333,194,11.89
-0.116666667,11.8,-0.09,,11.94666667,195,11.8
0.1,Indeterminate,0.037037037,,11.83,196,11.71
0.1,Indeterminate,0.037037037,,11.93,197,11.74703704
0.1,Indeterminate,0.037037037,,12.03,198,11.78407407
0.1,Indeterminate,0.037037037,,12.13,199,11.82111111
0.1,Indeterminate,0.037037037,,12.23,200,11.85814815
0.039047619,Indeterminate,-0.004232804,,12.33,201,11.89518519
-0.001587302,Indeterminate,-0.031746032,,12.36904762,202,11.89095238
-0.001587302,Indeterminate,-0.031746032,,12.36746032,203,11.85920635
-0.001587302,Indeterminate,-0.031746032,,12.36587302,204,11.82746032
-0.001587302,Indeterminate,-0.031746032,,12.36428571,205,11.79571429
-0.001587302,Indeterminate,-0.031746032,,12.36269841,206,11.76396825
-0.001619586,Indeterminate,-0.012900188,,12.36111111,207,11.73222222
-0.001694915,11.71932203,0.031073446,,12.35949153,208,11.71932203
-0.001694915,11.75039548,0.031073446,,12.35779661,209,11.75039548
-0.001694915,11.78146893,0.031073446,,12.35610169,210,11.78146893
-0.001694915,11.81254237,0.031073446,,12.35440678,211,11.81254237
-0.001694915,11.84361582,0.031073446,,12.35271186,212,11.84361582
-0.001694915,11.87468927,0.031073446,,12.35101695,213,11.87468927
-0.001694915,11.90576271,0.031073446,,12.34932203,214,11.90576271
-0.001694915,11.93683616,0.031073446,,12.34762712,215,11.93683616
-0.001694915,11.9679096,0.031073446,,12.3459322,216,11.9679096
-0.001694915,11.99898305,0.031073446,,12.34423729,217,11.99898305
-0.001694915,12.0300565,0.031073446,,12.34254237,218,12.0300565
-0.001694915,12.06112994,0.031073446,,12.34084746,219,12.06112994
-0.001694915,12.09220339,0.031073446,,12.33915254,220,12.09220339
-0.001694915,12.12327684,0.031073446,,12.33745763,221,12.12327684
-0.001694915,12.15435028,0.031073446,,12.33576271,222,12.15435028
-0.001694915,12.18542373,0.031073446,,12.3340678,223,12.18542373
-0.001694915,12.21649718,0.031073446,,12.33237288,224,12.21649718
-0.005414808,Indeterminate,-0.018360095,,12.33067797,225,12.24757062
-0.007894737,Indeterminate,-0.051315789,,12.32526316,226,12.22921053
-0.007894737,Indeterminate,-0.051315789,,12.31736842,227,12.17789474
-0.007894737,Indeterminate,-0.051315789,,12.30947368,228,12.12657895
-0.007894737,Indeterminate,-0.051315789,,12.30157895,229,12.07526316
-0.007894737,Indeterminate,-0.051315789,,12.29368421,230,12.02394737
-0.007894737,Indeterminate,-0.051315789,,12.28578947,231,11.97263158
-0.007894737,Indeterminate,-0.051315789,,12.27789474,232,11.92131579
-0.004109589,11.87,0.02739726,,12.27,233,11.87
-0.004109589,11.89739726,0.02739726,,12.26589041,234,11.89739726
-0.004109589,11.92479452,0.02739726,,12.26178082,235,11.92479452
-0.004109589,11.95219178,0.02739726,,12.25767123,236,11.95219178
-0.004109589,11.97958904,0.02739726,,12.25356164,237,11.97958904
-0.004109589,12.0069863,0.02739726,,12.24945205,238,12.0069863
-0.004109589,12.03438356,0.02739726,,12.24534247,239,12.03438356
-0.019899543,Indeterminate,-0.082780822,,12.24123288,240,12.06178082
-0.026666667,Indeterminate,-0.13,,12.22133333,241,11.979
-0.026666667,Indeterminate,-0.13,,12.19466667,242,11.849
-0.010089552,Indeterminate,-0.036910448,,12.168,243,11.719
-0.002985075,11.68208955,0.002985075,,12.15791045,244,11.68208955
-0.002985075,11.68507463,0.002985075,,12.15492537,245,11.68507463
-0.002985075,11.6880597,0.002985075,,12.1519403,246,11.6880597
-0.002985075,11.69104478,0.002985075,,12.14895522,247,11.69104478
-0.002985075,11.69402985,0.002985075,,12.14597015,248,11.69402985
-0.002985075,11.69701493,0.002985075,,12.14298507,249,11.69701493
0.0025,Indeterminate,-0.02875,,12.14,250,11.7
0.0025,Indeterminate,-0.02875,,12.1425,251,11.67125
0.0025,Indeterminate,-0.02875,,12.145,252,11.6425
0.0025,Indeterminate,-0.02875,,12.1475,253,11.61375
0.0025,Indeterminate,-0.02875,,12.15,254,11.585
0.0025,Indeterminate,-0.02875,,12.1525,255,11.55625
0.0025,Indeterminate,-0.02875,,12.155,256,11.5275
0.0025,Indeterminate,-0.02875,,12.1575,257,11.49875
-0.002238806,11.47,0.040298507,,12.16,258,11.47
-0.002238806,11.51029851,0.040298507,,12.15776119,259,11.51029851
-0.002238806,11.55059701,0.040298507,,12.15552239,260,11.55059701
-0.002238806,11.59089552,0.040298507,,12.15328358,261,11.59089552
-0.002238806,11.63119403,0.040298507,,12.15104478,262,11.63119403
-0.002238806,11.67149254,0.040298507,,12.14880597,263,11.67149254
-0.002238806,11.71179104,0.040298507,,12.14656716,264,11.71179104
-0.002238806,11.75208955,0.040298507,,12.14432836,265,11.75208955
-0.002238806,11.79238806,0.040298507,,12.14208955,266,11.79238806
-0.002238806,11.83268657,0.040298507,,12.13985075,267,11.83268657
-0.002238806,11.87298507,0.040298507,,12.13761194,268,11.87298507
-0.002238806,11.91328358,0.040298507,,12.13537313,269,11.91328358
-0.002238806,11.95358209,0.040298507,,12.13313433,270,11.95358209
-0.02816825,11.9938806,-0.005698779,,12.13089552,271,11.9938806
-0.045454545,11.98818182,-0.036363636,,12.10272727,272,11.98818182
-0.045454545,11.95181818,-0.036363636,,12.05727273,273,11.95181818
-0.045454545,11.91545455,-0.036363636,,12.01181818,274,11.91545455
-0.045454545,11.87909091,-0.036363636,,11.96636364,275,11.87909091
-0.045454545,11.84272727,-0.036363636,,11.92090909,276,11.84272727
-0.045454545,11.80636364,-0.036363636,,11.87545455,277,11.80636364
0,Indeterminate,-0.230769231,,11.83,278,11.77
-0.002258065,Indeterminate,-0.088424318,,11.83,279,11.53923077
-0.003225806,Indeterminate,-0.027419355,,11.82774194,280,11.45080645
-0.003225806,Indeterminate,-0.027419355,,11.82451613,281,11.4233871
-0.003225806,Indeterminate,-0.027419355,,11.82129032,282,11.39596774
-0.003225806,Indeterminate,-0.027419355,,11.81806452,283,11.36854839
-0.003225806,Indeterminate,-0.027419355,,11.81483871,284,11.34112903
-0.001612903,Indeterminate,-0.112598566,,11.8116129,285,11.31370968
0,Indeterminate,-0.197777778,,11.81,286,11.20111111
0,Indeterminate,-0.197777778,,11.81,287,11.00333333
0,Indeterminate,-0.197777778,,11.81,288,10.80555556
0,Indeterminate,-0.197777778,,11.81,289,10.60777778
0.003030303,10.41,0.072727273,,11.81,290,10.41
0.003030303,10.48272727,0.072727273,,11.8130303,291,10.48272727
0.003030303,10.55545455,0.072727273,,11.81606061,292,10.55545455
-0.005757576,10.62818182,0.180151515,,11.81909091,293,10.62818182
-0.00952381,10.80833333,0.226190476,,11.81333333,294,10.80833333
-0.00952381,11.03452381,0.226190476,,11.80380952,295,11.03452381
-0.00952381,11.26071429,0.226190476,,11.79428571,296,11.26071429
-0.014761905,11.48690476,0.099761905,,11.7847619,297,11.48690476
-0.02,Indeterminate,-0.026666667,,11.77,298,11.58666667
-0.02,Indeterminate,-0.026666667,,11.75,299,11.56
-0.02,Indeterminate,-0.026666667,,11.73,300,11.53333333
-0.02,Indeterminate,-0.026666667,,11.71,301,11.50666667
-0.02,Indeterminate,-0.026666667,,11.69,302,11.48
-0.02,Indeterminate,-0.026666667,,11.67,303,11.45333333
-0.02,Indeterminate,-0.026666667,,11.65,304,11.42666667
-0.02,Indeterminate,-0.026666667,,11.63,305,11.4
-0.02,Indeterminate,-0.026666667,,11.61,306,11.37333333
-0.02,Indeterminate,-0.026666667,,11.59,307,11.34666667
-0.036986301,11.32,-0.002739726,,11.57,308,11.32
-0.036986301,11.31726027,-0.002739726,,11.5330137,309,11.31726027
-0.036986301,11.31452055,-0.002739726,,11.4960274,310,11.31452055
-0.036986301,11.31178082,-0.002739726,,11.4590411,311,11.31178082
-0.036986301,11.3090411,-0.002739726,,11.42205479,312,11.3090411
-0.036986301,11.30630137,-0.002739726,,11.38506849,313,11.30630137
-0.036986301,11.30356164,-0.002739726,,11.34808219,314,11.30356164
0.014358655,Indeterminate,-0.0226401,,11.31109589,315,11.30082192
0.036363636,Indeterminate,-0.031168831,,11.32545455,316,11.27818182
0.036363636,Indeterminate,-0.031168831,,11.36181818,317,11.24701299
0.036363636,Indeterminate,-0.031168831,,11.39818182,318,11.21584416
0.036363636,Indeterminate,-0.031168831,,11.43454545,319,11.18467532
0.036363636,Indeterminate,-0.031168831,,11.47090909,320,11.15350649
0.036363636,Indeterminate,-0.031168831,,11.50727273,321,11.12233766
0.036363636,Indeterminate,-0.031168831,,11.54363636,322,11.09116883
-0.000970874,11.06,0.018446602,,11.58,323,11.06
-0.000970874,11.0784466,0.018446602,,11.57902913,324,11.0784466
-0.000970874,11.0968932,0.018446602,,11.57805825,325,11.0968932
-0.000970874,11.11533981,0.018446602,,11.57708738,326,11.11533981
-0.000970874,11.13378641,0.018446602,,11.5761165,327,11.13378641
-0.000970874,11.15223301,0.018446602,,11.57514563,328,11.15223301
-0.000970874,11.17067961,0.018446602,,11.57417476,329,11.17067961
-0.000970874,11.18912621,0.018446602,,11.57320388,330,11.18912621
-0.000970874,11.20757282,0.018446602,,11.57223301,331,11.20757282
-0.000970874,11.22601942,0.018446602,,11.57126214,332,11.22601942
-0.002268663,11.24446602,0.009884263,,11.57029126,333,11.24446602
-0.002824859,11.25435028,0.006214689,,11.5680226,334,11.25435028
-0.002824859,11.26056497,0.006214689,,11.56519774,335,11.26056497
-0.002824859,11.26677966,0.006214689,,11.56237288,336,11.26677966
-0.002824859,11.27299435,0.006214689,,11.55954802,337,11.27299435
-0.002824859,11.27920904,0.006214689,,11.55672316,338,11.27920904
-0.002824859,11.28542373,0.006214689,,11.55389831,339,11.28542373
-0.002824859,11.29163842,0.006214689,,11.55107345,340,11.29163842
-0.002824859,11.29785311,0.006214689,,11.54824859,341,11.29785311
-0.002824859,11.3040678,0.006214689,,11.54542373,342,11.3040678
-0.002824859,11.31028249,0.006214689,,11.54259887,343,11.31028249
-0.002824859,11.31649718,0.006214689,,11.53977401,344,11.31649718
-0.002824859,11.32271186,0.006214689,,11.53694915,345,11.32271186
-0.002824859,11.32892655,0.006214689,,11.53412429,346,11.32892655
-0.002824859,11.33514124,0.006214689,,11.53129944,347,11.33514124
-0.002824859,11.34135593,0.006214689,,11.52847458,348,11.34135593
-0.002824859,11.34757062,0.006214689,,11.52564972,349,11.34757062
-0.002824859,11.35378531,0.006214689,,11.52282486,350,11.35378531
-0.012781955,Indeterminate,-0.035338346,,11.52,351,11.36
-0.012781955,Indeterminate,-0.035338346,,11.50721805,352,11.32466165
-0.012781955,Indeterminate,-0.035338346,,11.49443609,353,11.28932331
-0.012781955,Indeterminate,-0.035338346,,11.48165414,354,11.25398496
-0.012781955,Indeterminate,-0.035338346,,11.46887218,355,11.21864662
-0.012781955,Indeterminate,-0.035338346,,11.45609023,356,11.18330827
-0.012781955,Indeterminate,-0.035338346,,11.44330827,357,11.14796992
-0.012781955,Indeterminate,-0.035338346,,11.43052632,358,11.11263158
-0.012781955,Indeterminate,-0.035338346,,11.41774436,359,11.07729323
-0.012781955,Indeterminate,-0.035338346,,11.40496241,360,11.04195489
-0.012781955,Indeterminate,-0.035338346,,11.39218045,361,11.00661654
-0.012781955,Indeterminate,-0.035338346,,11.3793985,362,10.9712782
-0.012781955,Indeterminate,-0.035338346,,11.36661654,363,10.93593985
-0.005652768,10.9006015,0.002125769,,11.35383459,364,10.9006015
-0.002597403,10.90272727,0.018181818,,11.34818182,365,10.90272727
-0.002597403,10.92090909,0.018181818,,11.34558442,366,10.92090909
-0.002597403,10.93909091,0.018181818,,11.34298701,367,10.93909091
-0.002597403,10.95727273,0.018181818,,11.34038961,368,10.95727273
-0.002597403,10.97545455,0.018181818,,11.33779221,369,10.97545455
-0.002597403,10.99363636,0.018181818,,11.33519481,370,10.99363636
-0.002597403,11.01181818,0.018181818,,11.3325974,371,11.01181818
-0.003333333,11.03,0.007777778,,11.33,372,11.03
-0.003333333,11.03777778,0.007777778,,11.32666667,373,11.03777778
-0.003333333,11.04555556,0.007777778,,11.32333333,374,11.04555556
-0.003333333,11.05333333,0.007777778,,11.32,375,11.05333333
-0.003333333,11.06111111,0.007777778,,11.31666667,376,11.06111111
-0.003333333,11.06888889,0.007777778,,11.31333333,377,11.06888889
-0.003333333,11.07666667,0.007777778,,11.31,378,11.07666667
-0.003333333,11.08444444,0.007777778,,11.30666667,379,11.08444444
-0.003333333,11.09222222,0.007777778,,11.30333333,380,11.09222222
-0.036666667,11.1,-0.026666667,,11.3,381,11.1
-0.036666667,11.07333333,-0.026666667,,11.26333333,382,11.07333333
-0.036666667,11.04666667,-0.026666667,,11.22666667,383,11.04666667
-0.013333333,Indeterminate,-0.09,,11.19,384,11.02
-0.013333333,Indeterminate,-0.09,,11.17666667,385,10.93
-0.013333333,Indeterminate,-0.09,,11.16333333,386,10.84
-0.002666667,10.75,0.024,,11.15,387,10.75
-0.002666667,10.774,0.024,,11.14733333,388,10.774
-0.002666667,10.798,0.024,,11.14466667,389,10.798
-0.002666667,10.822,0.024,,11.142,390,10.822
-0.002666667,10.846,0.024,,11.13933333,391,10.846
-0.002666667,10.87,0.024,,11.13666667,392,10.87
-0.002666667,10.894,0.024,,11.134,393,10.894
-0.003014006,10.918,0.012420168,,11.13133333,394,10.918
-0.003361345,10.93042017,0.000840336,,11.12831933,395,10.93042017
-0.003361345,10.9312605,0.000840336,,11.12495798,396,10.9312605
-0.003361345,10.93210084,0.000840336,,11.12159664,397,10.93210084
-0.003361345,10.93294118,0.000840336,,11.11823529,398,10.93294118
-0.003361345,10.93378151,0.000840336,,11.11487395,399,10.93378151
-0.003361345,10.93462185,0.000840336,,11.11151261,400,10.93462185
-0.003361345,10.93546218,0.000840336,,11.10815126,401,10.93546218
-0.003361345,10.93630252,0.000840336,,11.10478992,402,10.93630252
-0.003361345,10.93714286,0.000840336,,11.10142857,403,10.93714286
-0.003361345,10.93798319,0.000840336,,11.09806723,404,10.93798319
-0.003361345,10.93882353,0.000840336,,11.09470588,405,10.93882353
-0.003361345,10.93966387,0.000840336,,11.09134454,406,10.93966387
-0.003361345,10.9405042,0.000840336,,11.08798319,407,10.9405042
-0.003361345,10.94134454,0.000840336,,11.08462185,408,10.94134454
-0.003361345,10.94218487,0.000840336,,11.0812605,409,10.94218487
-0.003361345,10.94302521,0.000840336,,11.07789916,410,10.94302521
-0.003361345,10.94386555,0.000840336,,11.07453782,411,10.94386555
-0.003361345,10.94470588,0.000840336,,11.07117647,412,10.94470588
-0.003361345,10.94554622,0.000840336,,11.06781513,413,10.94554622
-0.003361345,10.94638655,0.000840336,,11.06445378,414,10.94638655
-0.003361345,10.94722689,0.000840336,,11.06109244,415,10.94722689
-0.003361345,10.94806723,0.000840336,,11.05773109,416,10.94806723
-0.003361345,10.94890756,0.000840336,,11.05436975,417,10.94890756
