dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
-0.002117648,78.77976813,0.001619378,,79.79953398,78,78.77976813
-0.002117648,78.78138751,0.001619378,,79.79741634,79,78.78138751
0.000142026,78.78300689,0.026171299,,79.79529869,80,78.78300689
0.003725361,78.80917818,0.065105111,,79.79544071,81,78.80917818
0.003725361,78.8742833,0.065105111,,79.79916607,82,78.8742833
0.003725361,78.93938841,0.065105111,,79.80289143,83,78.93938841
0.003725361,79.00449352,0.065105111,,79.8066168,84,79.00449352
0.003725361,79.06959863,0.065105111,,79.81034216,85,79.06959863
0.000850737,79.13470374,0.004442942,,79.81406752,86,79.13470374
-0.000109041,Indeterminate,-0.015810894,,79.81491825,87,79.13914668
-0.000109041,Indeterminate,-0.015810894,,79.81480921,88,79.12333579
-0.000109041,Indeterminate,-0.015810894,,79.81470017,89,79.10752489
-0.000109041,Indeterminate,-0.015810894,,79.81459113,90,79.091714
-0.000109041,Indeterminate,-0.015810894,,79.81448209,91,79.07590311
-0.000109041,Indeterminate,-0.015810894,,79.81437305,92,79.06009221
-0.000109041,Indeterminate,-0.015810894,,79.81426401,93,79.04428132
-0.000109041,Indeterminate,-0.015810894,,79.81415497,94,79.02847043
0.000604669,Indeterminate,-0.007700487,,79.81404593,95,79.01265953
0.001124042,Indeterminate,-0.001798468,,79.8146506,96,79.00495904
0.001124042,Indeterminate,-0.001798468,,79.81577464,97,79.00316058
0.001124042,Indeterminate,-0.001798468,,79.81689868,98,79.00136211
0.001124042,Indeterminate,-0.001798468,,79.81802272,99,78.99956364
0.001124042,Indeterminate,-0.001798468,,79.81914677,100,78.99776517
0.001124042,Indeterminate,-0.001798468,,79.82027081,101,78.99596671
0.001124042,Indeterminate,-0.001798468,,79.82139485,102,78.99416824
0.001124042,Indeterminate,-0.001798468,,79.82251889,103,78.99236977
0.000789185,Indeterminate,-0.04551182,,79.82364294,104,78.9905713
0.000633293,Indeterminate,-0.065862429,,79.82443212,105,78.94505948
0.000633293,Indeterminate,-0.065862429,,79.82506541,106,78.87919705
0.000633293,Indeterminate,-0.065862429,,79.82569871,107,78.81333462
0.000633293,Indeterminate,-0.065862429,,79.826332,108,78.7474722
0.000633293,Indeterminate,-0.065862429,,79.82696529,109,78.68160977
0.000633293,Indeterminate,-0.065862429,,79.82759858,110,78.61574734
0.000633293,Indeterminate,-0.065862429,,79.82823188,111,78.54988491
-0.000189877,Indeterminate,-0.017377799,,79.82886517,112,78.48402248
-0.00041254,Indeterminate,-0.004262918,,79.82867529,113,78.46664468
-0.00041254,Indeterminate,-0.004262918,,79.82826275,114,78.46238176
-0.00041254,Indeterminate,-0.004262918,,79.82785021,115,78.45811884
-0.00041254,Indeterminate,-0.004262918,,79.82743767,116,78.45385593
-0.00041254,Indeterminate,-0.004262918,,79.82702513,117,78.44959301
-0.00041254,Indeterminate,-0.004262918,,79.82661259,118,78.44533009
0.000244285,78.44106717,0.008914213,,79.82620005,119,78.44106717
0.000862648,78.44998138,0.021319725,,79.82644433,120,78.44998138
0.000862648,78.47130111,0.021319725,,79.82730698,121,78.47130111
0.000862648,78.49262083,0.021319725,,79.82816963,122,78.49262083
0.000862648,78.51394056,0.021319725,,79.82903228,123,78.51394056
0.000862648,78.53526028,0.021319725,,79.82989492,124,78.53526028
0.000862648,78.55658001,0.021319725,,79.83075757,125,78.55658001
0.000862648,78.57789973,0.021319725,,79.83162022,126,78.57789973
-0.00012962,78.59921946,0.020044058,,79.83248287,127,78.59921946
-0.00161474,78.61926352,0.018134777,,79.83235325,128,78.61926352
-0.00161474,78.6373983,0.018134777,,79.83073851,129,78.6373983
-0.00161474,78.65553307,0.018134777,,79.82912377,130,78.65553307
-0.00161474,78.67366785,0.018134777,,79.82750903,131,78.67366785
-0.00161474,78.69180262,0.018134777,,79.82589429,132,78.69180262
-0.00161474,78.7099374,0.018134777,,79.82427955,133,78.7099374
-0.00161474,78.72807218,0.018134777,,79.82266481,134,78.72807218
0.000724142,78.74620695,0.016997388,,79.82105007,135,78.74620695
0.005073514,78.76320434,0.014882307,,79.82177421,136,78.76320434
0.005073514,78.77808665,0.014882307,,79.82684772,137,78.77808665
0.005073514,78.79296896,0.014882307,,79.83192124,138,78.79296896
0.005073514,78.80785126,0.014882307,,79.83699475,139,78.80785126
0.005073514,78.82273357,0.014882307,,79.84206826,140,78.82273357
0.002955671,78.83761588,0.013597586,,79.84714178,141,78.83761588
0.000223178,78.85121347,0.011940007,,79.85009745,142,78.85121347
0.000223178,78.86315347,0.011940007,,79.85032063,143,78.86315347
0.000223178,78.87509348,0.011940007,,79.8505438,144,78.87509348
0.000223178,78.88703349,0.011940007,,79.85076698,145,78.88703349
0.000223178,78.89897349,0.011940007,,79.85099016,146,78.89897349
0.000223178,78.9109135,0.011940007,,79.85121334,147,78.9109135
0.000223178,78.92285351,0.011940007,,79.85143651,148,78.92285351
0.000223178,78.93479351,0.011940007,,79.85165969,149,78.93479351
0.000510392,78.94673352,0.001591036,,79.85188287,150,78.94673352
0.000827624,Indeterminate,-0.009839529,,79.85239326,151,78.94832456
0.000827624,Indeterminate,-0.009839529,,79.85322089,152,78.93848503
0.000827624,Indeterminate,-0.009839529,,79.85404851,153,78.9286455
0.000827624,Indeterminate,-0.009839529,,79.85487613,154,78.91880597
0.000827624,Indeterminate,-0.009839529,,79.85570376,155,78.90896644
