dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
-0.0017493,Indeterminate,-0.020535265,,214.9566135,86,214.4991146
-0.0017493,Indeterminate,-0.020535265,,214.9548642,87,214.4785793
-0.0017493,Indeterminate,-0.020535265,,214.9531149,88,214.4580441
-0.0017493,Indeterminate,-0.020535265,,214.9513656,89,214.4375088
-0.001568154,Indeterminate,-0.019783428,,214.9496163,90,214.4169736
0.000632627,Indeterminate,-0.010649217,,214.9480481,91,214.3971901
0.000632627,Indeterminate,-0.010649217,,214.9486807,92,214.3865409
0.000632627,Indeterminate,-0.010649217,,214.9493134,93,214.3758917
0.000632627,Indeterminate,-0.010649217,,214.949946,94,214.3652425
0.000632627,Indeterminate,-0.010649217,,214.9505786,95,214.3545933
0.000632627,Indeterminate,-0.010649217,,214.9512112,96,214.343944
0.000632627,Indeterminate,-0.010649217,,214.9518439,97,214.3332948
0.000632627,Indeterminate,-0.010649217,,214.9524765,98,214.3226456
0.000632627,Indeterminate,-0.010649217,,214.9531091,99,214.3119964
0.000258248,Indeterminate,-0.018698309,,214.9537418,100,214.3013472
0,Indeterminate,-0.024250592,,214.954,101,214.2826489
0,Indeterminate,-0.024250592,,214.954,102,214.2583983
0,Indeterminate,-0.024250592,,214.954,103,214.2341477
0,Indeterminate,-0.024250592,,214.954,104,214.2098971
0,Indeterminate,-0.024250592,,214.954,105,214.1856465
0,Indeterminate,-0.024250592,,214.954,106,214.1613959
0,Indeterminate,-0.024250592,,214.954,107,214.1371453
-0.000177277,Indeterminate,-0.005872935,,214.954,108,214.1128947
-0.000415134,214.1070218,0.018784799,,214.9538227,109,214.1070218
-0.000415134,214.1258066,0.018784799,,214.9534076,110,214.1258066
-0.000415134,214.1445914,0.018784799,,214.9529925,111,214.1445914
-0.000415134,214.1633762,0.018784799,,214.9525773,112,214.1633762
-0.000415134,214.182161,0.018784799,,214.9521622,113,214.182161
-0.000415134,214.2009458,0.018784799,,214.9517471,114,214.2009458
-0.000415134,214.2197306,0.018784799,,214.9513319,115,214.2197306
-0.000415134,214.2385154,0.018784799,,214.9509168,116,214.2385154
-0.000415134,214.2573002,0.018784799,,214.9505017,117,214.2573002
-0.003162699,214.276085,0.011813322,,214.9500865,118,214.276085
-0.003886098,214.2878983,0.00997782,,214.9469238,119,214.2878983
-0.003886098,214.2978761,0.00997782,,214.9430377,120,214.2978761
-0.003886098,214.3078539,0.00997782,,214.9391516,121,214.3078539
-0.003886098,214.3178318,0.00997782,,214.9352655,122,214.3178318
-0.003886098,214.3278096,0.00997782,,214.9313794,123,214.3278096
-0.003886098,214.3377874,0.00997782,,214.9274933,124,214.3377874
-0.003886098,214.3477652,0.00997782,,214.9236072,125,214.3477652
-0.003886098,214.357743,0.00997782,,214.9197211,126,214.357743
-0.00197332,214.3677209,0.013311144,,214.915835,127,214.3677209
0.003186016,214.381032,0.022302115,,214.9138617,128,214.381032
0.003186016,214.4033341,0.022302115,,214.9170477,129,214.4033341
0.003186016,214.4256362,0.022302115,,214.9202337,130,214.4256362
0.003186016,214.4479383,0.022302115,,214.9234198,131,214.4479383
0.003186016,214.4702405,0.022302115,,214.9266058,132,214.4702405
0.003186016,214.4925426,0.022302115,,214.9297918,133,214.4925426
0.003186016,214.5148447,0.022302115,,214.9329778,134,214.5148447
0.003186016,214.5371468,0.022302115,,214.9361638,135,214.5371468
0.003186016,214.5594489,0.022302115,,214.9393498,136,214.5594489
0.003186016,214.581751,0.022302115,,214.9425359,137,214.581751
0.003186016,214.6040532,0.022302115,,214.9457219,138,214.6040532
0.000931665,214.6263553,0.008281029,,214.9489079,139,214.6263553
-0.003379778,Indeterminate,-0.018534267,,214.9498396,140,214.6346363
-0.003379778,Indeterminate,-0.018534267,,214.9464598,141,214.616102
-0.003379778,Indeterminate,-0.018534267,,214.94308,142,214.5975678
-0.003379778,Indeterminate,-0.018534267,,214.9397002,143,214.5790335
-0.003379778,Indeterminate,-0.018534267,,214.9363204,144,214.5604992
-0.003379778,Indeterminate,-0.018534267,,214.9329407,145,214.541965
-0.003379778,Indeterminate,-0.018534267,,214.9295609,146,214.5234307
-0.003379778,Indeterminate,-0.018534267,,214.9261811,147,214.5048964
-0.003067977,Indeterminate,-0.019344006,,214.9228013,148,214.4863622
-0.001557957,Indeterminate,-0.023265491,,214.9197334,149,214.4670182
-0.001557957,Indeterminate,-0.023265491,,214.9181754,150,214.4437527
-0.001557957,Indeterminate,-0.023265491,,214.9166174,151,214.4204872
-0.001557957,Indeterminate,-0.023265491,,214.9150595,152,214.3972217
-0.001557957,Indeterminate,-0.023265491,,214.9135015,153,214.3739562
-0.001557957,Indeterminate,-0.023265491,,214.9119436,154,214.3506907
-0.001557957,Indeterminate,-0.023265491,,214.9103856,155,214.3274252
-0.001557957,Indeterminate,-0.023265491,,214.9088277,156,214.3041597
-0.001557957,Indeterminate,-0.023265491,,214.9072697,157,214.2808942
-0.000239598,Indeterminate,-0.014091156,,214.9057117,158,214.2576287
0.00086927,Indeterminate,-0.006374647,,214.9054721,159,214.2435376
0.00086927,Indeterminate,-0.006374647,,214.9063414,160,214.2371629
0.00086927,Indeterminate,-0.006374647,,214.9072107,161,214.2307883
0.00086927,Indeterminate,-0.006374647,,214.90808,162,214.2244136
0.00086927,Indeterminate,-0.006374647,,214.9089492,163,214.218039
0.00086927,Indeterminate,-0.006374647,,214.9098185,164,214.2116644
0.000501972,Indeterminate,-0.005420402,,214.9106878,165,214.2052897
0.000296092,Indeterminate,-0.004885526,,214.9111897,166,214.1998693
0.000296092,Indeterminate,-0.004885526,,214.9114858,167,214.1949838
0.000296092,Indeterminate,-0.004885526,,214.9117819,168,214.1900983
0.000296092,Indeterminate,-0.004885526,,214.912078,169,214.1852127
0.000296092,Indeterminate,-0.004885526,,214.9123741,170,214.1803272
0.000296092,Indeterminate,-0.004885526,,214.9126702,171,214.1754417
-0.003097605,214.1705561,0.008278622,,214.9129663,172,214.1705561
-0.003533556,214.1788348,0.009969675,,214.9098687,173,214.1788348
-0.003533556,214.1888044,0.009969675,,214.9063351,174,214.1888044
-0.003533556,214.1987741,0.009969675,,214.9028016,175,214.1987741
-0.003533556,214.2087438,0.009969675,,214.899268,176,214.2087438
-0.003533556,214.2187135,0.009969675,,214.8957345,177,214.2187135
-0.003533556,214.2286831,0.009969675,,214.8922009,178,214.2286831
-0.003533556,214.2386528,0.009969675,,214.8886674,179,214.2386528
0.005603728,214.2486225,0.050375951,,214.8851338,180,214.2486225
0.005963329,214.2989984,0.051966156,,214.8907375,181,214.2989984
0.005963329,214.3509646,0.051966156,,214.8967009,182,214.3509646
0.005963329,214.4029308,0.051966156,,214.9026642,183,214.4029308
0.005963329,214.4548969,0.051966156,,214.9086275,184,214.4548969
0.005963329,214.5068631,0.051966156,,214.9145908,185,214.5068631
0.005963329,214.5588292,0.051966156,,214.9205542,186,214.5588292
-0.001049068,Indeterminate,-0.020628618,,214.9265175,187,214.6107954
-0.001666394,Indeterminate,-0.027019394,,214.9254684,188,214.5901668
-0.001666394,Indeterminate,-0.027019394,,214.923802,189,214.5631474
-0.001666394,Indeterminate,-0.027019394,,214.9221356,190,214.536128
-0.001666394,Indeterminate,-0.027019394,,214.9204693,191,214.5091086
-0.001666394,Indeterminate,-0.027019394,,214.9188029,192,214.4820892
-0.001666394,Indeterminate,-0.027019394,,214.9171365,193,214.4550698
-0.001666394,Indeterminate,-0.027019394,,214.9154701,194,214.4280504
0.000480865,Indeterminate,-0.006552461,,214.9138037,195,214.401031
0.002481164,214.3944785,0.012513696,,214.9142845,196,214.3944785
0.002481164,214.4069922,0.012513696,,214.9167657,197,214.4069922
0.002481164,214.4195059,0.012513696,,214.9192469,198,214.4195059
0.002481164,214.4320196,0.012513696,,214.921728,199,214.4320196
0.002481164,214.4445333,0.012513696,,214.9242092,200,214.4445333
0.002481164,214.457047,0.012513696,,214.9266904,201,214.457047
0.002481164,214.4695607,0.012513696,,214.9291715,202,214.4695607
0.002481164,214.4820744,0.012513696,,214.9316527,203,214.4820744
0.001179441,Indeterminate,-0.001090714,,214.9341339,204,214.4945881
-0.002770396,Indeterminate,-0.042370769,,214.9353133,205,214.4934974
-0.002770396,Indeterminate,-0.042370769,,214.9325429,206,214.4511266
-0.002770396,Indeterminate,-0.042370769,,214.9297725,207,214.4087559
-0.002770396,Indeterminate,-0.042370769,,214.9270021,208,214.3663851
-0.002770396,Indeterminate,-0.042370769,,214.9242317,209,214.3240143
-0.002489151,Indeterminate,-0.03842311,,214.9214613,210,214.2816436
-0.000249544,Indeterminate,-0.006987244,,214.9189722,211,214.2432204
-0.000249544,Indeterminate,-0.006987244,,214.9187226,212,214.2362332
-0.000249544,Indeterminate,-0.006987244,,214.9184731,213,214.229246
-0.000249544,Indeterminate,-0.006987244,,214.9182235,214,214.2222587
-0.000249544,Indeterminate,-0.006987244,,214.917974,215,214.2152715
-0.000249544,Indeterminate,-0.006987244,,214.9177244,216,214.2082842
-0.000249544,Indeterminate,-0.006987244,,214.9174749,217,214.201297
0.001015311,Indeterminate,-0.000445621,,214.9172253,218,214.1943097
0.01279526,214.1938641,0.060478316,,214.9182407,219,214.1938641
0.01279526,214.2543424,0.060478316,,214.9310359,220,214.2543424
0.01279526,214.3148208,0.060478316,,214.9438312,221,214.3148208
0.01279526,214.3752991,0.060478316,,214.9566264,222,214.3752991
0.01279526,214.4357774,0.060478316,,214.9694217,223,214.4357774
0.01279526,214.4962557,0.060478316,,214.982217,224,214.4962557
0.01279526,214.556734,0.060478316,,214.9950122,225,214.556734
0.01279526,214.6172123,0.060478316,,215.0078075,226,214.6172123
0.01279526,214.6776906,0.060478316,,215.0206027,227,214.6776906
0.01279526,214.738169,0.060478316,,215.033398,228,214.738169
0.018412394,214.7986473,0.04625088,,215.0461933,229,214.7986473
0.036844854,Indeterminate,-0.000436034,,215.0646057,230,214.8448982
0.036844854,Indeterminate,-0.000436034,,215.1014505,231,214.8444621
0.036844854,Indeterminate,-0.000436034,,215.1382954,232,214.8440261
0.036844854,Indeterminate,-0.000436034,,215.1751402,233,214.8435901
0.01943409,214.843154,0.021468414,,215.2119851,234,214.843154
0.009925044,214.8646224,0.033431727,,215.2314192,235,214.8646224
0.009925044,214.8980542,0.033431727,,215.2413442,236,214.8980542
0.009925044,214.9314859,0.033431727,,215.2512692,237,214.9314859
0.009925044,214.9649176,0.033431727,,215.2611943,238,214.9649176
0.009925044,214.9983493,0.033431727,,215.2711193,239,214.9983493
0.0173142,215.0317811,0.03067389,,215.2810444,240,215.0317811
0.018101456,215.062455,0.030380065,,215.2983586,241,215.062455
0.018101456,215.092835,0.030380065,,215.31646,242,215.092835
0.018101456,215.1232151,0.030380065,,215.3345615,243,215.1232151
0.018101456,215.1535952,0.030380065,,215.3526629,244,215.1535952
0.018101456,215.1839752,0.030380065,,215.3707644,245,215.1839752
0.018101456,215.2143553,0.030380065,,215.3888659,246,215.2143553
0.01814102,215.2447354,0.030260134,,215.4069673,247,215.2447354
0.028515641,Indeterminate,-0.001188152,,215.4251083,248,215.2749955
0.028515641,Indeterminate,-0.001188152,,215.453624,249,215.2738073
0.01966607,Indeterminate,-0.001366734,,215.4821396,250,215.2726192
0.01003549,Indeterminate,-0.001561076,,215.5018057,251,215.2712524
0.01003549,Indeterminate,-0.001561076,,215.5118412,252,215.2696914
0.01003549,Indeterminate,-0.001561076,,215.5218767,253,215.2681303
0.01003549,Indeterminate,-0.001561076,,215.5319122,254,215.2665692
0.01003549,Indeterminate,-0.001561076,,215.5419476,255,215.2650081
0.01003549,Indeterminate,-0.001561076,,215.5519831,256,215.2634471
0.01003549,Indeterminate,-0.001561076,,215.5620186,257,215.261886
0.01003549,Indeterminate,-0.001561076,,215.5720541,258,215.2603249
0.006468013,Indeterminate,0.000274574,,215.5820896,259,215.2587638
0.003049986,Indeterminate,0.002033324,,215.5885576,260,215.2590384
0.003049986,Indeterminate,0.002033324,,215.5916076,261,215.2610717
0.003049986,Indeterminate,0.002033324,,215.5946576,262,215.2631051
0.003049986,Indeterminate,0.002033324,,215.5977076,263,215.2651384
0.003049986,Indeterminate,0.002033324,,215.6007576,264,215.2671717
0.000135693,Indeterminate,-0.001529899,,215.6038075,265,215.269205
-0.001735145,Indeterminate,-0.003817319,,215.6039432,266,215.2676751
-0.001735145,Indeterminate,-0.003817319,,215.6022081,267,215.2638578
-0.001735145,Indeterminate,-0.003817319,,215.600473,268,215.2600405
-0.001735145,Indeterminate,-0.003817319,,215.5987378,269,215.2562232
-0.001735145,Indeterminate,-0.003817319,,215.5970027,270,215.2524059
0.001759191,Indeterminate,-0.002036191,,215.5952675,271,215.2485885
0.002396138,Indeterminate,-0.001711527,,215.5970267,272,215.2465524
0.002396138,Indeterminate,-0.001711527,,215.5994228,273,215.2448408
0.002396138,Indeterminate,-0.001711527,,215.601819,274,215.2431293
0.002396138,Indeterminate,-0.001711527,,215.6042151,275,215.2414178
0.002396138,Indeterminate,-0.001711527,,215.6066113,276,215.2397062
0.002396138,Indeterminate,-0.001711527,,215.6090074,277,215.2379947
0.002396138,Indeterminate,-0.001711527,,215.6114035,278,215.2362832
0.002596016,Indeterminate,-0.000142765,,215.6137997,279,215.2345717
0.004841989,215.2344289,0.017484961,,215.6163957,280,215.2344289
0.004841989,215.2519139,0.017484961,,215.6212377,281,215.2519139
0.004841989,215.2693988,0.017484961,,215.6260797,282,215.2693988
0.004841989,215.2868838,0.017484961,,215.6309217,283,215.2868838
0.004841989,215.3043687,0.017484961,,215.6357636,284,215.3043687
0.004841989,215.3218537,0.017484961,,215.6406056,285,215.3218537
0.004841989,215.3393387,0.017484961,,215.6454476,286,215.3393387
0.006906482,215.3568236,0.00816822,,215.6502896,287,215.3568236
0.008034042,Indeterminate,0.003079716,,215.6571961,288,215.3649918
0.008034042,Indeterminate,0.003079716,,215.6652301,289,215.3680716
0.008034042,Indeterminate,0.003079716,,215.6732642,290,215.3711513
0.008034042,Indeterminate,0.003079716,,215.6812982,291,215.374231
0.008034042,Indeterminate,0.003079716,,215.6893323,292,215.3773107
0.008034042,Indeterminate,0.003079716,,215.6973663,293,215.3803904
0.01017238,Indeterminate,0.007303389,,215.7054004,294,215.3834701
0.020010888,215.3907735,0.026736539,,215.7155727,295,215.3907735
0.020010888,215.4175101,0.026736539,,215.7355836,296,215.4175101
0.020010888,215.4442466,0.026736539,,215.7555945,297,215.4442466
0.020010888,215.4709831,0.026736539,,215.7756054,298,215.4709831
0.020010888,215.4977197,0.026736539,,215.7956163,299,215.4977197
0.020010888,215.5244562,0.026736539,,215.8156272,300,215.5244562
0.020010888,215.5511928,0.026736539,,215.8356381,301,215.5511928
0.020010888,215.5779293,0.026736539,,215.8556489,302,215.5779293
0.020010888,215.6046658,0.026736539,,215.8756598,303,215.6046658
0.020010888,215.6314024,0.026736539,,215.8956707,304,215.6314024
0.020010888,215.6581389,0.026736539,,215.9156816,305,215.6581389
0.021754446,215.6848755,0.027673954,,215.9356925,306,215.6848755
0.032916965,215.7125494,0.03367542,,215.9574469,307,215.7125494
0.032916965,215.7462248,0.03367542,,215.9903639,308,215.7462248
0.032916965,215.7799003,0.03367542,,216.0232809,309,215.7799003
0.032916965,215.8135757,0.03367542,,216.0561978,310,215.8135757
0.032916965,215.8472511,0.03367542,,216.0891148,311,215.8472511
0.032916965,215.8809265,0.03367542,,216.1220318,312,215.8809265
0.018248007,Indeterminate,0.009004578,,216.1549487,313,215.9146019
0.005889895,Indeterminate,-0.01177979,,216.1731967,314,215.9236065
0.005889895,Indeterminate,-0.01177979,,216.1790866,315,215.9118267
0.005889895,Indeterminate,-0.01177979,,216.1849765,316,215.9000469
0.005889895,Indeterminate,-0.01177979,,216.1908664,317,215.8882671
0.004951612,Indeterminate,-0.011597197,,216.1967563,318,215.8764874
-0.002661992,Indeterminate,-0.010115568,,216.2017079,319,215.8648902
-0.002661992,Indeterminate,-0.010115568,,216.1990459,320,215.8547746
-0.002661992,Indeterminate,-0.010115568,,216.196384,321,215.844659
-0.002661992,Indeterminate,-0.010115568,,216.193722,322,215.8345435
-0.002661992,Indeterminate,-0.010115568,,216.19106,323,215.8244279
0.004156132,215.8143123,0.006969309,,216.188398,324,215.8143123
0.011696857,215.8212816,0.025864881,,216.1925541,325,215.8212816
0.011696857,215.8471465,0.025864881,,216.204251,326,215.8471465
0.011696857,215.8730114,0.025864881,,216.2159478,327,215.8730114
0.011696857,215.8988763,0.025864881,,216.2276447,328,215.8988763
0.011696857,215.9247411,0.025864881,,216.2393415,329,215.9247411
0.009981113,215.950606,0.028604319,,216.2510384,330,215.950606
0.007458685,215.9792103,0.032631748,,216.2610195,331,215.9792103
0.007458685,216.0118421,0.032631748,,216.2684782,332,216.0118421
0.007458685,216.0444738,0.032631748,,216.2759369,333,216.0444738
0.007458685,216.0771056,0.032631748,,216.2833956,334,216.0771056
0.007388971,216.1097373,0.029235836,,216.2908542,335,216.1097373
0.005797064,Indeterminate,-0.048308867,,216.2982432,336,216.1389732
0.005797064,Indeterminate,-0.048308867,,216.3040403,337,216.0906643
0.005797064,Indeterminate,-0.048308867,,216.3098373,338,216.0423554
0.005797064,Indeterminate,-0.048308867,,216.3156344,339,215.9940466
0.003402403,Indeterminate,-0.044789848,,216.3214315,340,215.9457377
0.003142019,Indeterminate,-0.044407208,,216.3248339,341,215.9009479
0.003142019,Indeterminate,-0.044407208,,216.3279759,342,215.8565406
0.003142019,Indeterminate,-0.044407208,,216.3311179,343,215.8121334
0.002440543,Indeterminate,-0.043343851,,216.3342599,344,215.7677262
-0.002341306,Indeterminate,-0.03609513,,216.3367005,345,215.7243824
-0.002341306,Indeterminate,-0.03609513,,216.3343592,346,215.6882873
-0.002341306,Indeterminate,-0.03609513,,216.3320179,347,215.6521921
-0.002341306,Indeterminate,-0.03609513,,216.3296766,348,215.616097
-0.002332385,Indeterminate,-0.035671055,,216.3273353,349,215.5800019
0.001110809,215.5443308,0.128020688,,216.3250029,350,215.5443308
0.001110809,215.6723515,0.128020688,,216.3261137,351,215.6723515
0.001110809,215.8003722,0.128020688,,216.3272245,352,215.8003722
0.006481869,215.9283929,0.087354097,,216.3283353,353,215.9283929
0.014484846,216.015747,0.02676014,,216.3348172,354,216.015747
0.014484846,216.0425071,0.02676014,,216.349302,355,216.0425071
0.014484846,216.0692672,0.02676014,,216.3637869,356,216.0692672
0.014484846,216.0960274,0.02676014,,216.3782717,357,216.0960274
0.014484846,216.1227875,0.02676014,,216.3927566,358,216.1227875
0.014484846,216.1495477,0.02676014,,216.4072414,359,216.1495477
0.014484846,216.1763078,0.02676014,,216.4217262,360,216.1763078
0.014099342,216.2030679,0.019778081,,216.4362111,361,216.2030679
0.012974004,Indeterminate,-0.000603442,,216.4503104,362,216.222846
0.012974004,Indeterminate,-0.000603442,,216.4632844,363,216.2222426
0.012974004,Indeterminate,-0.000603442,,216.4762584,364,216.2216391
0.012974004,Indeterminate,-0.000603442,,216.4892324,365,216.2210357
0.012974004,Indeterminate,-0.000603442,,216.5022064,366,216.2204323
0.012974004,Indeterminate,-0.000603442,,216.5151805,367,216.2198288
0.010346039,Indeterminate,0.00026826,,216.5281545,368,216.2192254
0.008779455,Indeterminate,0.0007879,,216.5385005,369,216.2194936
0.008779455,Indeterminate,0.0007879,,216.54728,370,216.2202815
0.008779455,Indeterminate,0.0007879,,216.5560594,371,216.2210694
0.008779455,Indeterminate,0.0007879,,216.5648389,372,216.2218573
0.008779455,Indeterminate,0.0007879,,216.5736183,373,216.2226452
0.008779455,Indeterminate,0.0007879,,216.5823978,374,216.2234331
0.008779455,Indeterminate,0.0007879,,216.5911772,375,216.224221
0.008779455,Indeterminate,0.0007879,,216.5999567,376,216.2250089
0.002263865,Indeterminate,-0.015062854,,216.6087361,377,216.2257968
0,Indeterminate,-0.020570254,,216.611,378,216.210734
0,Indeterminate,-0.020570254,,216.611,379,216.1901637
0,Indeterminate,-0.020570254,,216.611,380,216.1695935
0,Indeterminate,-0.020570254,,216.611,381,216.1490232
0,Indeterminate,-0.020570254,,216.611,382,216.128453
8.91322E-05,Indeterminate,-0.022398738,,216.611,383,216.1078827
0.00068221,Indeterminate,-0.034565312,,216.6110891,384,216.085484
0.00068221,Indeterminate,-0.034565312,,216.6117713,385,216.0509187
0.00068221,Indeterminate,-0.034565312,,216.6124536,386,216.0163533
0.00068221,Indeterminate,-0.034565312,,216.6131358,387,215.981788
-0.001688018,215.9472227,0.019607148,,216.613818,388,215.9472227
-0.002550596,215.9668299,0.039321684,,216.61213,389,215.9668299
-0.002550596,216.0061516,0.039321684,,216.6095794,390,216.0061516
-0.002550596,216.0454732,0.039321684,,216.6070288,391,216.0454732
-0.002237888,216.0847949,0.039568119,,216.6044782,392,216.0847949
0.008461544,216.124363,0.048000031,,216.6022403,393,216.124363
0.008461544,216.1723631,0.048000031,,216.6107018,394,216.1723631
0.008461544,216.2203631,0.048000031,,216.6191634,395,216.2203631
0.008461544,216.2683631,0.048000031,,216.6276249,396,216.2683631
0.008461544,216.3163632,0.048000031,,216.6360865,397,216.3163632
0.008461544,216.3643632,0.048000031,,216.644548,398,216.3643632
0.011122951,216.4123632,0.022297134,,216.6530095,399,216.4123632
0.013498265,Indeterminate,-0.000642775,,216.6641325,400,216.4346604
0.013498265,Indeterminate,-0.000642775,,216.6776308,401,216.4340176
0.013498265,Indeterminate,-0.000642775,,216.691129,402,216.4333748
0.013498265,Indeterminate,-0.000642775,,216.7046273,403,216.432732
-0.001396128,Indeterminate,-0.011209211,,216.7181256,404,216.4320893
-0.003797984,Indeterminate,-0.012913145,,216.7167294,405,216.42088
-0.003797984,Indeterminate,-0.012913145,,216.7129314,406,216.4079669
-0.003797984,Indeterminate,-0.012913145,,216.7091335,407,216.3950538
-0.003797984,Indeterminate,-0.012913145,,216.7053355,408,216.3821406
-0.002390264,Indeterminate,-0.028785339,,216.7015375,409,216.3692275
